SMILES,Tg
[*]Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(CCCOCCCCOCCCN2C(=O)c4ccc(C([*])=O)cc4C2=O)C3=O)cc1,56.0
[*]Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(CCOCCOCCN2C(=O)c4ccc(C([*])=O)cc4C2=O)C3=O)c(-c2ccccc2)c1,105.0
[*]Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(CCOCCOCCN2C(=O)c4ccc(C([*])=O)cc4C2=O)C3=O)cc1,105.0
[*]Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(C([*])=O)cc6C5=O)cc4)cc2)C3=O)c(-c2ccccc2)c1,212.0
[*]Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(C([*])=O)cc6C5=O)cc4)cc2)C3=O)cc1,270.0
[*]Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(Oc5ccc(N6C(=O)c7ccc(C([*])=O)cc7C6=O)cc5)cc4)cc2)C3=O)cc1,230.0
[*]Oc1ccc(OC(=O)c2cccc(C([*])=O)c2)cc1,186.0
[*]Oc1ccc(OC(=O)c2cccc(Oc3ccc(Oc4ccc(Oc5cccc(C([*])=O)c5)cc4)cc3)c2)cc1,101.0
[*]Oc1ccc(OC(=O)c2cccc(Oc3ccc(Oc4cccc(C([*])=O)c4)cc3)c2)cc1,119.0
[*]Oc1ccc(OC(=O)c2cccc(Oc3cccc(C([*])=O)c3)c2)cc1,119.0
[*]Oc1ccc(OC2(F)C([*])(F)C(F)(F)C2(F)F)cc1,41.0
[*]Oc1ccc(OCCCCCCCCCCCCOc2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Cc5ccc(N6C(=O)c7ccc(C([*])=O)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,125.0
[*]Oc1ccc(OCCCCCCCCCCCCOc2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(C([*])=O)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,140.0
[*]Oc1ccc(OCCCCCCCCCCOc2ccc(OC(=O)c3ccc(OCCOCCOCCOc4ccc(C([*])=O)cc4)cc3)cc2)cc1,64.0
[*]Oc1ccc(OCCCCCCOc2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,53.0
[*]Oc1ccc(OCCCCCOc2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,112.0
[*]Oc1ccc(OP([*])(=O)OC2CCCCC2)cc1,108.0
[*]Oc1ccc(OP([*])(=O)Oc2ccccc2)cc1,97.0
[*]Oc1ccc(O[Si]([*])(C)C)cc1,90.0
[*]Oc1ccc(O[Si]([*])(C)c2ccccc2)cc1,95.0
[*]Oc1ccc(Oc2cc(C(=O)c3ccccc3)c([*])cc2C(=O)c2ccccc2)cc1,137.0
[*]Oc1ccc(Oc2ccc(-c3ccc(Oc4ccc(Oc5cc([*])ccc5CCCCCC)cc4)c4ccccc34)c3ccccc23)cc1,150.0
[*]Oc1ccc(Oc2ccc(-c3ccc(Oc4ccc(Oc5cccc([*])c5C)cc4)c4ccccc34)c3ccccc23)cc1,156.0
[*]Oc1ccc(Oc2ccc(-c3ccc([*])c4ccccc34)c3ccccc23)cc1,226.0
[*]Oc1ccc(Oc2ccc(/C=N/CC/N=C/c3ccc([*])cc3)cc2)cc1,101.0
[*]Oc1ccc(Oc2ccc(/C=N/CCCC/N=C/c3ccc([*])cc3)cc2)cc1,105.0
[*]Oc1ccc(Oc2ccc(/C=N/CCCCCC/N=C/c3ccc([*])cc3)cc2)cc1,111.0
[*]Oc1ccc(Oc2ccc(/C=N/CCCCCCCCCC/N=C/c3ccc([*])cc3)cc2)cc1,108.0
[*]Oc1ccc(Oc2ccc(/C=N/CCCCCCCCCCCC/N=C/c3ccc([*])cc3)cc2)cc1,118.0
[*]Oc1ccc(Oc2ccc(/C=N/c3ccc(/N=C/c4ccc([*])cc4)cc3)cc2)cc1,117.0
[*]Oc1ccc(Oc2ccc(C(=O)c3ccccc3)c(-c3cc([*])ccc3C(=O)c3ccccc3)c2)cc1,156.0
[*]Oc1ccc(Oc2ccc(C=Nc3ccc(Oc4ccc(N=Cc5ccc([*])cc5)cc4)cc3)cc2)cc1,120.0
[*]Oc1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5c(C)cc(Cc6cc(C)c(Oc7cccc8c7C(=O)N(c7ccc([*])cc7C)C8=O)c(C)c6)cc5C)c4C3=O)c(C)c2)cc1,238.0
[*]Oc1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5ccc(C(C)(C)c6ccc(Oc7cccc8c7C(=O)N(c7ccc([*])cc7C)C8=O)cc6)cc5)c4C3=O)c(C)c2)cc1,222.0
[*]Oc1ccc(Oc2ccc(OC(=O)c3ccc(C(c4ccc(C([*])=O)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1,215.0
[*]Oc1ccc(Oc2ccc(OC(=O)c3cccc(C([*])=O)c3)cc2)cc1,164.5
[*]Oc1ccc(Oc2ccc(OC(=O)c3cccc(Oc4ccc(Oc5cccc(C([*])=O)c5)cc4)c3)cc2)cc1,104.0
[*]Oc1ccc(Oc2ccc(OC(=O)c3ccccc3-c3ccccc3C([*])=O)cc2)cc1,147.0
[*]Oc1ccc(Oc2ccc(OC([*])=O)cc2)cc1,118.0
[*]Oc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5ccc([*])c6ccccc56)c5ccccc45)cc3)cc2)cc1,147.0
[*]Oc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(OC(=O)c5cccc(C([*])=O)c5)cc4)cc3)cc2)cc1,134.0
[*]Oc1ccc(Oc2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(-c6ccc(Oc7ccc(N8C(=O)c9ccc([*])cc9C8=O)cc7)cc6)cc5)cc3)C4=O)cc2)cc1,211.0
[*]Oc1ccc(Oc2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,215.0
[*]Oc1ccc(Oc2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccc(N7C(=O)c8ccc([*])cc8C7=O)cc6)cc5)cc3)C4=O)cc2)cc1,203.0
[*]Oc1ccc(Oc2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Sc6ccc(Oc7ccc(N8C(=O)c9ccc([*])cc9C8=O)cc7)cc6)cc5)cc3)C4=O)cc2)cc1,194.0
[*]Oc1ccc(Oc2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8ccc([*])cc8C7=O)cc6)c5)cc3)C4=O)cc2)cc1,184.0
[*]Oc1ccc(Oc2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([*])cc6C5=O)c3)C4=O)cc2)cc1,227.0
[*]Oc1ccc(Oc2ccc(Oc3cccc4c3C(=O)N(CCCCCCCCN3C(=O)c5cccc([*])c5C3=O)C4=O)cc2)cc1,128.0
[*]Oc1ccc(Oc2ccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7cccc([*])c7C6=O)cc5)cc3)C4=O)cc2)cc1,239.0
[*]Oc1ccc(Oc2ccc(Oc3cccc4c3C(=O)N(c3cccc(N5C(=O)c6cccc([*])c6C5=O)c3)C4=O)cc2)cc1,238.0
[*]Oc1ccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(N7C(=O)c8ccc([*])cc8C7=O)cc5)C6=O)cc4)cc3)cc2)cc1,220.0
[*]Oc1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,266.0
[*]Oc1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Cc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,259.0
[*]Oc1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(-c5ccc(Oc6ccc(N7C(=O)c8ccc([*])cc8C7=O)cc6)cc5)cc4)cc2)C3=O)cc1,230.0
[*]Oc1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(Oc5ccc(Oc6ccc(N7C(=O)c8ccc([*])cc8C7=O)cc6)cc5)cc4)cc2)C3=O)cc1,210.0
[*]Oc1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(S(=O)(=O)c5ccc(Oc6ccc(N7C(=O)c8ccc([*])cc8C7=O)cc6)cc5)cc4)cc2)C3=O)cc1,201.0
[*]Oc1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(Sc5ccc(Oc6ccc(N7C(=O)c8ccc([*])cc8C7=O)cc6)cc5)cc4)cc2)C3=O)cc1,201.0
[*]Oc1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc5ccccc5c4-c4c(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5C(F)(F)F)ccc5ccccc45)c(C(F)(F)F)c2)C3=O)cc1,256.0
[*]Oc1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)c4)cc2)C3=O)cc1,199.0
[*]Oc1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,283.0
[*]Oc1ccc(Oc2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc([*])cc5C4=O)c2)C3=O)cc1,255.0
[*]Oc1ccc(Oc2cccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)c2)cc1,215.0
[*]Oc1ccc(Oc2cccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8ccc([*])cc8C7=O)cc6)c5)cc3)C4=O)c2)cc1,184.0
[*]Oc1ccc(Oc2cccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([*])cc6C5=O)c3)C4=O)c2)cc1,227.0
[*]Oc1ccc(Oc2cccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7cccc([*])c7C6=O)cc5)cc3)C4=O)c2)cc1,239.0
[*]Oc1ccc(Oc2cccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8cccc([*])c8C7=O)cc6)c5)cc3)C4=O)c2)cc1,198.0
[*]Oc1ccc(Oc2cccc([*])n2)cc1,100.0
[*]Oc1ccc(Oc2cccc3c2C(=O)N(c2ccc(Oc4cccc(Oc5ccc(N6C(=O)c7cccc([*])c7C6=O)cc5)c4)cc2)C3=O)cc1,214.0
[*]Oc1ccc(Oc2cccc3c2C(=O)N(c2cccc(N4C(=O)c5cccc([*])c5C4=O)c2)C3=O)cc1,259.0
[*]Oc1ccc(S(=O)(=O)c2ccc(OC(=O)OC3CC4CC(OC([*])=O)CC(C3)O4)cc2)cc1,184.0
[*]Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3ccc([Si](c4ccccc4)(c4ccccc4)c4ccc(C([*])=O)cc4)cc3)cc2)cc1,250.0
[*]Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3cccc(C([*])=O)c3)cc2)cc1,249.0
[*]Oc1ccc(S(=O)(=O)c2ccc(OP([*])(=O)OC3CCCCC3)cc2)cc1,120.0
[*]Oc1ccc(S(=O)(=O)c2ccc(OP([*])(=O)Oc3ccc(Br)cc3)cc2)cc1,89.0
[*]Oc1ccc(S(=O)(=O)c2ccc(OP([*])(=O)Oc3ccc(C)cc3)cc2)cc1,66.0
[*]Oc1ccc(S(=O)(=O)c2ccc(OP([*])(=O)Oc3ccc(OC)cc3)cc2)cc1,81.0
[*]Oc1ccc(S(=O)(=O)c2ccc(OP([*])(=O)Oc3ccc([N+](=O)[O-])cc3)cc2)cc1,114.0
[*]Oc1ccc(S(=O)(=O)c2ccc(OP([*])(=O)Oc3ccccc3)cc2)cc1,100.5
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(-c4cc(C)c([*])c(C)c4Br)c(Br)c3C)cc2)cc1,298.20000000000005
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(C)(C)c4cc(C)c([*])c(C)c4Br)c(Br)c3C)cc2)cc1,275.4
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3cc(C(C)(C)C)ccc3[*])cc2)cc1,180.5
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3cc(C)c(C(c4cc(C(C)C)c([*])cc4C)c4ccccc4C(=O)O)cc3C(C)C)cc2)cc1,240.0
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3cc(C)c(C4(c5cc(C(C)C)c([*])cc5C)OC(=O)c5ccccc54)cc3C(C)C)cc2)cc1,230.0
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc4c(=O)n5c6cc(-c7ccc8c(c7)nc7c9ccc([*])c%10cccc(c(=O)n87)c%109)ccc6nc5c5cccc3c45)cc2)cc1,415.0
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc4c(=O)n5c6cc(Oc7ccc8c(c7)nc7c9ccc([*])c%10cccc(c(=O)n87)c%109)ccc6nc5c5cccc3c45)cc2)cc1,374.0
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,260.0
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8ccc([*])cc8C7=O)cc6)c5)cc3)C4=O)cc2)cc1,219.0
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([*])cc6C5=O)c3)C4=O)cc2)cc1,265.0
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(S(=O)(=O)c5cccc(N6C(=O)c7ccc([*])cc7C6=O)c5)c3)C4=O)cc2)cc1,205.0
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7cccc([*])c7C6=O)cc5)cc3)C4=O)cc2)cc1,267.0
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8cccc([*])c8C7=O)cc6)c5)cc3)C4=O)cc2)cc1,230.0
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3cccc4c3C(=O)N(c3cccc(N5C(=O)c6cccc([*])c6C5=O)c3)C4=O)cc2)cc1,266.0
[*]Oc1ccc(S(=O)(=O)c2ccc3cc(S(=O)(=O)c4ccc(Oc5c(C)cc(-c6cc(C)c([*])c(C)c6C)c(C)c5C)cc4)ccc3c2)cc1,300.0
[*]Oc1ccc(S(=O)(=O)c2cccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)c2)cc1,260.0
[*]Oc1ccc(S(=O)(=O)c2cccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8ccc([*])cc8C7=O)cc6)c5)cc3)C4=O)c2)cc1,194.0
[*]Oc1ccc(S(=O)(=O)c2cccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7cccc([*])c7C6=O)cc5)cc3)C4=O)c2)cc1,267.0
[*]Oc1ccc(S(=O)(=O)c2cccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8cccc([*])c8C7=O)cc6)c5)cc3)C4=O)c2)cc1,216.0
[*]Oc1ccc(S([*])(=O)=O)cc1,119.0
[*]Oc1ccc(Sc2ccc(OC3(F)C([*])(F)C(F)(F)C3(F)F)cc2)cc1,78.0
[*]Oc1ccc(Sc2ccc(Oc3ccc4c(=O)n5c6cc(-c7ccc8c(c7)nc7c9ccc([*])c%10cccc(c(=O)n87)c%109)ccc6nc5c5cccc3c45)cc2)cc1,386.0
[*]Oc1ccc(Sc2ccc(Oc3ccc4c(=O)n5c6cc(Oc7ccc8c(c7)nc7c9ccc([*])c%10cccc(c(=O)n87)c%109)ccc6nc5c5cccc3c45)cc2)cc1,346.0
[*]Oc1ccc(Sc2ccc(Oc3ccc4c(c3)C(=O)N(c3cc(N5C(=O)c6ccc([*])cc6C5=O)cc(C(F)(F)F)c3)C4=O)cc2)cc1,218.0
[*]Oc1ccc(Sc2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,257.0
[*]Oc1ccc(Sc2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(N5C(=O)c6ccc([*])cc6C5=O)cc3)C4=O)cc2)cc1,238.0
[*]Oc1ccc(Sc2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(-c6ccc(Oc7ccc(N8C(=O)c9ccc([*])cc9C8=O)cc7)cc6)cc5)cc3)C4=O)cc2)cc1,205.0
[*]Oc1ccc(Sc2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C(c6ccc(Oc7ccc(N8C(=O)c9ccc([*])cc9C8=O)cc7)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc3)C4=O)cc2)cc1,217.5
[*]Oc1ccc(Sc2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,212.0
[*]Oc1ccc(Sc2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccc(N7C(=O)c8ccc([*])cc8C7=O)cc6)cc5)cc3)C4=O)cc2)cc1,201.0
[*]Oc1ccc(Sc2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Sc6ccc(Oc7ccc(N8C(=O)c9ccc([*])cc9C8=O)cc7)cc6)cc5)cc3)C4=O)cc2)cc1,186.0
[*]Oc1ccc(Sc2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8ccc([*])cc8C7=O)cc6)c5)cc3)C4=O)cc2)cc1,178.0
[*]Oc1ccc(Sc2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([*])cc6C5=O)c3)C4=O)cc2)cc1,209.0
[*]Oc1ccc(Sc2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(Oc5cccc(Oc6cccc(N7C(=O)c8ccc([*])cc8C7=O)c6)c5)c3)C4=O)cc2)cc1,190.5
[*]Oc1ccc(Sc2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(S(=O)(=O)c5cccc(N6C(=O)c7ccc([*])cc7C6=O)c5)c3)C4=O)cc2)cc1,231.0
[*]Oc1ccc(Sc2ccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7cccc([*])c7C6=O)cc5)cc3)C4=O)cc2)cc1,234.0
[*]Oc1ccc(Sc2ccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8cccc([*])c8C7=O)cc6)c5)cc3)C4=O)cc2)cc1,202.0
[*]Oc1ccc(Sc2ccc(Oc3cccc4c3C(=O)N(c3cccc(N5C(=O)c6cccc([*])c6C5=O)c3)C4=O)cc2)cc1,231.0
[*]Oc1ccc(Sc2cccc(C(=O)Oc3ccc(OC(=O)c4cccc(Sc5ccc(OC(=O)c6ccc(C([*])=O)cc6)cc5)c4)c(-c4ccccc4)c3)c2)cc1,128.0
[*]Oc1ccc(Sc2cccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)c2)cc1,212.0
[*]Oc1ccc(Sc2cccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8ccc([*])cc8C7=O)cc6)c5)cc3)C4=O)c2)cc1,219.0
[*]Oc1ccc(Sc2cccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([*])cc6C5=O)c3)C4=O)c2)cc1,209.0
[*]Oc1ccc(Sc2cccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7cccc([*])c7C6=O)cc5)cc3)C4=O)c2)cc1,234.0
[*]Oc1ccc(Sc2cccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8cccc([*])c8C7=O)cc6)c5)cc3)C4=O)c2)cc1,230.0
[*]Oc1ccc([*])cc1,85.0
[*]Oc1ccc2c(-c3ccccc3)nn(-c3ccc(S(=O)(=O)c4ccc(-n5nc(-c6ccccc6)c6ccc([*])cc6c5=O)cc4)cc3)c(=O)c2c1,294.5
[*]Oc1ccc2c(OC(=O)c3ccc(Oc4ccc(C([*])=O)cc4)cc3)cccc2c1,179.0
[*]Oc1ccc2c(c1)C(=O)N(C1CCC(CC3CCC(N4C(=O)c5ccc([*])cc5C4=O)CC3)CC1)C2=O,240.0
[*]Oc1ccc2c(c1)C(=O)N(CC1CC3CC1C1CCC(CN4C(=O)c5ccc([*])cc5C4=O)C31)C2=O,201.0
[*]Oc1ccc2c(c1)C(=O)N(CC1CCCC(CN3C(=O)c4ccc([*])cc4C3=O)C1)C2=O,199.0
[*]Oc1ccc2c(c1)C(=O)N(CCCCCCCCCCCCN1C(=O)c3ccc([*])cc3C1=O)C2=O,70.0
[*]Oc1ccc2c(c1)C(=O)N(CCCCCCCCCCCN1C(=O)c3ccc([*])cc3C1=O)C2=O,74.0
[*]Oc1ccc2c(c1)C(=O)N(CCCCCCCCCCN1C(=O)c3ccc([*])cc3C1=O)C2=O,91.5
[*]Oc1ccc2c(c1)C(=O)N(CCCCCCCCCN1C(=O)c3ccc([*])cc3C1=O)C2=O,89.0
[*]Oc1ccc2c(c1)C(=O)N(CCCCCCCCN1C(=O)c3ccc([*])cc3C1=O)C2=O,145.0
[*]Oc1ccc2c(c1)C(=O)N(CCCCCCCN1C(=O)c3ccc([*])cc3C1=O)C2=O,110.0
[*]Oc1ccc2c(c1)C(=O)N(CCCCCCN1C(=O)c3ccc([*])cc3C1=O)C2=O,164.0
[*]Oc1ccc2c(c1)C(=O)N(c1cc(Br)c(Oc3c(Br)cc(N4C(=O)c5ccc([*])cc5C4=O)cc3Br)c(Br)c1)C2=O,283.0
[*]Oc1ccc2c(c1)C(=O)N(c1cc(C(c3ccc(O)c(N4C(=O)c5ccc([*])cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)ccc1O)C2=O,266.0
[*]Oc1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc([*])cc4C3=O)c(O)cc1O)C2=O,263.0
[*]Oc1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc([*])cc4C3=O)cc(C(F)(F)F)c1)C2=O,274.0
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc([*])cc5C4=O)c(OCCCCCCOc4ccc(/C=C/c5ccc(F)cc5)cc4)c3)cc1OCCCCCCOc1ccc(/C=C/c3ccc(F)cc3)cc1)C2=O,124.0
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,286.0
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3C(F)(F)F)c(C(F)(F)F)c1)C2=O,275.0
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,305.0
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(C(c3ccccc3)(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)C(F)(F)F)cc1)C2=O,293.0
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(C(c3ccccc3)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,269.0
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,373.0
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,271.0
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOc3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)cc1)C2=O,146.5
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(Oc3cc4ccccc4cc3Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,275.5
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8cc(C(C)(C)C)c([*])cc8C(C)(C)C)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,262.0
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc3)cc1)C2=O,245.0
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O,264.0
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(Oc6c([*])cc(C(C)(C)C)cc6C(C)(C)C)cc5C4=O)cc3)cc1)C2=O,228.0
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3Br)c(Br)c1)C2=O,251.0
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4C(F)(F)F)cc3)cc1)C2=O,232.3
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(-c4cc(-c5ccccc5)cc(-c5cccc(Oc6ccc(N7C(=O)c8ccc([*])cc8C7=O)cc6)c5)n4)c3)cc1)C2=O,224.0
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccccc3Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3C(F)(F)F)c(C(F)(F)F)c1)C2=O,223.0
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(P(=O)(c3ccccc3)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,311.0
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,269.0
